skipped special files,18
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,10.07 TB
total user data,9.91 TB
percent overhead,0.016017

histogram,file size
count,1469478,items
average,7239.957659,KB
min,0,KB
max,123786,KB
count,1,items
average,19.000000,chars
min,19,chars
max,19,chars
bucket min,bucket max,count,val count
16,23,1,19

histogram,mtime (files)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,mtime (KB)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,ctime (files)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,ctime (KB)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,atime (files)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,atime (KB)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

-------------------------------------------------------
stats for user 213
histogram,file size
count,1469478,items
average,7239.957659,KB
min,0,KB
max,123786,KB
bucket min,bucket max,count,val count
0,2,353,212.390625
2,4,20,47.234375
4,8,12,59.824219
8,16,12,158.625977
512,1024,1,512.000000
2048,4096,9,21209.566406
4096,8192,1468800,10635627018.750000
8192,16384,252,2064419.929688
16384,32768,2,40014.353516
32768,65536,10,537146.281250
65536,131072,7,667702.067383

histogram,capacity used
count,1469478,items
average,7357.785951,KB
min,0,KB
max,123991,KB
bucket min,bucket max,count,val count
0,2,198,286.000000
2,4,155,465.000000
4,8,32,158.000000
8,16,7,90.500000
16,32,5,82.500000
512,1024,1,517.500000
2048,4096,9,21805.000000
4096,8192,1468800,10808736002.500000
8192,16384,252,2098152.000000
16384,32768,2,40232.000000
32768,65536,10,538148.500000
65536,131072,7,668644.500000

histogram,directory size (entries)
count,3805,items
average,387.200788,ents
min,0,ents
max,401,ents
bucket min,bucket max,count,val count
0,1,16,14
2,3,3,8
8,15,11,93
16,31,31,711
32,63,72,3672
256,511,3672,1468801

histogram,directory size
count,3805,items
average,0.380079,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,3805,1446.200195

histogram,filename length
count,1473301,items
average,11.904854,chars
min,4,chars
max,49,chars
bucket min,bucket max,count,val count
0,7,3784,18200
8,15,1469046,17511219
16,23,375,6478
24,31,44,1262
32,39,17,590
40,47,3,124
48,55,32,1560

histogram,mtime (files)
count,1469478,items
average,16.839743,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,108014,116196.392685
2,4,55275,137247.211331
4,8,215595,1303015.160938
8,16,344961,3961623.652720
16,32,582130,12616346.212940
32,64,163274,6573026.854410
64,128,38,4285.589942
128,256,191,33890.819641

histogram,mtime (KB)
count,10638958501,items
average,17.026225,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,775272184,834040159.429530
2,4,396467181,984295305.227206
4,8,1547167850,9350635590.793558
8,16,2475536779,28429477286.398296
16,32,4177585171,90539386087.336990
32,64,1266929089,51003427733.233589
64,128,94,9833.989112
128,256,150,27356.100338

histogram,ctime (files)
count,1469478,items
average,16.642875,days
min,0,days
max,121,days
bucket min,bucket max,count,val count
0,2,108414,116322.272257
2,4,61154,161051.641227
4,8,223471,1326648.660590
8,16,333680,3843949.899306
16,32,579470,12440202.685417
32,64,163287,6567920.034248
64,128,2,243.366366

histogram,ctime (KB)
count,10638958501,items
average,16.853806,days
min,0,days
max,121,days
bucket min,bucket max,count,val count
0,2,778142641,834942807.429741
2,4,438404591,1154402475.647493
4,8,1603536466,9519103557.834034
8,16,2394223951,27581026749.951801
16,32,4157721752,89258016652.757767
32,64,1266929096,50959447001.199120
64,128,0,41.947443

histogram,atime (files)
count,1469478,items
average,11.101298,days
min,0,days
max,121,days
bucket min,bucket max,count,val count
0,2,119119,112275.750752
2,4,207408,659862.294097
4,8,326468,1998556.868264
8,16,326527,4373419.875937
16,32,489867,9165153.022778
32,64,87,3602.219896
64,128,2,243.366562

histogram,atime (KB)
count,10638958501,items
average,11.149048,days
min,0,days
max,121,days
bucket min,bucket max,count,val count
0,2,854956083,805694223.842078
2,4,1488053438,4734336798.521012
4,8,2342592717,14340684947.188704
8,16,2342890647,31380801182.461117
16,32,3609991786,67333339004.066162
32,64,473827,19404343.615757
64,128,0,41.947483

