skipped special files,32
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,8.41 TB
total user data,8.22 TB
percent overhead,0.022523

histogram,file size
count,1888064,items
average,4673.027111,KB
min,0,KB
max,123442,KB
min,0,KB
max,123442,KB
bucket min,bucket max,count,val count
0,2,452,238.557617
2,4,40,92.647461
4,8,10,49.144531
8,16,21,263.812500
16,32,1,24.962891
32,64,1,62.759766
64,128,1,76.880859
128,256,1,209.769531
256,512,1,380.348633
512,1024,4,3360.356445
1024,2048,906496,1781244100.668945
2048,4096,6,14254.993164
4096,8192,980631,7037139244.801758
8192,16384,360,2956622.542969
16384,32768,9,205761.854492
32768,65536,22,991198.599609
65536,131072,5,418316.146484

histogram,capacity used
count,1888061,items
average,4780.691796,KB
min,0,KB
max,123605,KB
bucket min,bucket max,count,val count
0,2,275,390.500000
2,4,177,531.000000
4,8,50,224.000000
8,16,15,193.500000
16,32,7,125.000000
64,128,2,142.500000
256,512,2,651.000000
512,1024,3,2703.000000
1024,2048,3,3983.000000
2048,4096,906500,1861046932.000000
4096,8192,980630,7160550286.500000
8192,16384,361,3012863.000000
16384,32768,9,206405.500000
32768,65536,22,993311.500000
65536,131072,5,418991.000000

histogram,directory size (entries)
count,4768,items
average,396.993079,ents
min,1,ents
max,1320,ents
bucket min,bucket max,count,val count
0,1,15,15
2,3,8,17
4,7,3,15
8,15,486,5740
16,31,353,8330
32,63,64,3312
64,127,480,57208
128,255,2,455
256,511,2451,980400
512,1023,689,550931
1024,2047,217,286440

histogram,directory size
count,4768,items
average,0.389642,KB
min,0,KB
max,1,KB
bucket min,bucket max,count,val count
0,2,4768,1857.811523

histogram,filename length
count,1892859,items
average,12.164281,chars
min,4,chars
max,48,chars
bucket min,bucket max,count,val count
0,7,4741,22341
8,15,1887203,22985220
16,23,767,13076
24,31,106,2999
32,39,28,979
40,47,8,366
48,55,6,288

histogram,mtime (files)
count,1888061,items
average,150.880898,days
min,1,days
max,559,days
bucket min,bucket max,count,val count
0,2,3,5.323843
2,4,106907,327663.166435
4,8,163867,1013022.391759
8,16,270972,3157941.392211
16,32,439394,9138162.858854
32,64,3,126.324225
64,128,41,4409.792847
128,256,348921,83261564.793335
256,512,557939,187961667.190648
512,1024,14,7775.984850

histogram,mtime (KB)
count,8822974258,items
average,71.503727,days
min,1,days
max,559,days
bucket min,bucket max,count,val count
0,2,0,0.485608
2,4,767308063,2351816610.078604
4,8,1175827656,7269224543.632632
8,16,1944482786,22661287653.277454
16,32,3153282807,65579282260.312355
32,64,0,17.024163
64,128,91,9475.024948
128,256,685546490,163605193341.637329
256,512,1096526332,369408710063.246460
512,1024,30,16482.365550

histogram,ctime (files)
count,1888061,items
average,150.699590,days
min,1,days
max,416,days
bucket min,bucket max,count,val count
0,2,6713,13261.276435
2,4,107100,308574.112870
4,8,168787,1038457.921007
8,16,278933,3306417.290799
16,32,419784,8699400.896169
128,256,348855,83241963.038461
256,512,557889,187921944.713911

histogram,ctime (KB)
count,8822974258,items
average,71.273628,days
min,1,days
max,416,days
bucket min,bucket max,count,val count
0,2,48151916,95126606.298919
2,4,768693058,2214827532.226067
4,8,1210919021,7450702158.163357
8,16,2001116959,23721707053.268105
16,32,3012020541,62419024632.013947
128,256,685546485,163581242258.800201
256,512,1096526274,369362750651.544128

histogram,atime (files)
count,1888061,items
average,148.555548,days
min,0,days
max,416,days
bucket min,bucket max,count,val count
0,2,163213,245309.795903
2,4,326409,1160294.795741
4,8,183,992.438727
8,16,328047,4641443.044340
16,32,163465,3375670.326065
128,256,348868,83210131.998406
256,512,557876,187848095.030178

histogram,atime (KB)
count,8822974258,items
average,68.039289,days
min,0,days
max,416,days
bucket min,bucket max,count,val count
0,2,1171396651,1760505074.741556
2,4,2342292950,8326286441.950059
4,8,985514,5556745.837806
8,16,2353620491,33302705816.032772
16,32,1172605890,24214503062.344936
128,256,685827455,163554706284.233185
256,512,1096245304,369144627625.679810

-------------------------------------------------------
stats for user 2757
histogram,file size
count,3,items
average,0.024414,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,3,0.073242

histogram,capacity used
count,3,items
average,0.833333,KB
min,0,KB
max,1,KB
bucket min,bucket max,count,val count
0,2,3,2.500000

histogram,directory size (entries)
count,0,items
average,0.000000,ents
min,0,ents
max,0,ents
bucket min,bucket max,count,val count

histogram,directory size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,filename length
count,5,items
average,9.400000,chars
min,4,chars
max,15,chars
bucket min,bucket max,count,val count
0,7,2,8
8,15,3,39

histogram,mtime (files)
count,3,items
average,298.611007,days
min,240,days
max,412,days
bucket min,bucket max,count,val count
128,256,2,483.020370
256,512,1,412.812650

histogram,mtime (KB)
count,0,items
average,412.812650,days
min,240,days
max,412,days
bucket min,bucket max,count,val count
256,512,0,30.235302

histogram,ctime (files)
count,3,items
average,298.611007,days
min,240,days
max,412,days
bucket min,bucket max,count,val count
128,256,2,483.020370
256,512,1,412.812650

histogram,ctime (KB)
count,0,items
average,412.812650,days
min,240,days
max,412,days
bucket min,bucket max,count,val count
256,512,0,30.235302

histogram,atime (files)
count,3,items
average,295.340008,days
min,240,days
max,402,days
bucket min,bucket max,count,val count
128,256,2,483.020370
256,512,1,402.999653

histogram,atime (KB)
count,0,items
average,402.999653,days
min,240,days
max,402,days
bucket min,bucket max,count,val count
256,512,0,29.516576

